Volatility 3 Framework 2.28.0

NetNS	Process Name	PID	TID	FD	Sock Offset	Family	Type	Proto	Source Addr	Source Port	Destination Addr	Destination Port	State	Filter
4026531840	systemd-journal	409	409	6	0x9422469ae000	AF_NETLINK	RAW	NETLINK_AUDIT	groups:0x00000001	1	group:0x00000000	0	UNCONNECTED	-
4026531840	systemd-journal	409	409	10	0x9422705ee600	AF_UNIX	STREAM	-	/run/systemd/journal/io.systemd.journal	14573	-	-	LISTEN	-
4026531840	systemd-journal	409	409	15	0x9422705eee80	AF_UNIX	DGRAM	-	-	14575	/run/systemd/notify	19821	UNCONNECTED	-
4026531840	systemd-journal	409	409	17	0x94226ee6f700	AF_UNIX	STREAM	-	/run/systemd/journal/stdout	18721	-	19926	ESTABLISHED	-
4026531840	systemd-journal	409	409	18	0x942246b65500	AF_UNIX	STREAM	-	/run/systemd/journal/stdout	18987	-	22181	ESTABLISHED	-
4026531840	systemd-journal	409	409	19	0x94226ee6d500	AF_UNIX	STREAM	-	/run/systemd/journal/stdout	18731	-	19940	ESTABLISHED	-
4026531840	systemd-journal	409	409	20	0x9422705ea640	AF_UNIX	STREAM	-	/run/systemd/journal/stdout	21329	-	15091	ESTABLISHED	-
4026531840	systemd-journal	409	409	21	0x94227062d940	AF_UNIX	STREAM	-	/run/systemd/journal/stdout	14943	-	19002	ESTABLISHED	-
4026531840	systemd-journal	409	409	22	0x94227062b300	AF_UNIX	STREAM	-	/run/systemd/journal/stdout	18785	-	18780	ESTABLISHED	-
4026531840	systemd-journal	409	409	23	0x942270629dc0	AF_UNIX	STREAM	-	/run/systemd/journal/stdout	15001	-	19061	ESTABLISHED	-
4026531840	systemd-journal	409	409	24	0x94227062fb40	AF_UNIX	STREAM	-	/run/systemd/journal/stdout	15002	-	19064	ESTABLISHED	-
4026531840	systemd-journal	409	409	26	0x9422705ebfc0	AF_UNIX	STREAM	-	/run/systemd/journal/stdout	21358	-	15106	ESTABLISHED	-
4026531840	systemd-journal	409	409	27	0x942246b63fc0	AF_UNIX	STREAM	-	/run/systemd/journal/stdout	19074	-	22278	ESTABLISHED	-
